package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CINT_method,CDISP_method,NOAM_type,NOM_type,ATFD_type,FANOUT_type,NOA_type,DIT_type,LOC_type,TCC_type,NOPA_type,CBO_type,WMC_type,WOC_type,AMW_type,NOC_package,NOM_package,NOM_project,LOC_project,isStatic_method,is_long methood
com.freedomotic.mocks,MockInjector,builder,0,1,0,0,1,0,3,1,0,0,1,1,0,0,0,3,0,0,1,0,41,0,0,0,3,1,1,9,53,3867,33857,1,0
com.freedomotic.plugins.devices.restapiv3.utils,ThrowableExceptionMapper,buildErrorMessage,1,0,0,0,0,2,21,2,5,5,1,10,0,0,0,3,0,0,2,0,71,0,1,0,9,0.5,3,2,6,3867,33857,0,0
com.freedomotic.plugins.devices.openwebnet,OpenWebNet,buildEventFromFrame String,1,1,0,0,1,5,576,123,51,56,1,15,1,1,1,11,1,12,14,2,687,0.18,1,5,133,0.31,12.09,5,24,3867,33857,0,1
com.freedomotic.bus,BusService,bus,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,10,0,0,0,0,93,0,0,0,0,1,0,9,59,3867,33857,0,0
com.freedomotic.bus,BusService,bus,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,93,0,0,0,0,1,0,9,59,3867,33857,0,0
com.freedomotic.bus,BusBroker,BusBroker,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,2,2,1,47,1,0,2,3,0,0.75,9,59,3867,33857,0,0
com.freedomotic.bus,BusServiceImpl,BusServiceImpl AppConfig?config,2,0,0,0,0,2,12,3,0,7,1,5,0,0,3,19,3,3,9,1,343,0.13,0,3,28,0.7,1.47,9,59,3867,33857,0,0
com.freedomotic.bus,BusServiceTest,BusServiceTest,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,9,0,4,2,0,120,0.36,0,2,9,1,1,9,59,3867,33857,0,0
com.ftdi,ByReference,ByReference,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,11,155,3867,33857,0,0
com.darkprograms.speech.microphone,MicrophoneAnalyzer,bytesToDoubleArray byte,1,0,0,0,0,3,20,5,10,0,1,2,0,0,0,15,0,3,0,1,211,0,0,2,30,1,2,3,32,3867,33857,0,0
com.darkprograms.speech.microphone,MicrophoneAnalyzer,calculateAudioVolume int,1,0,0,0,0,1,6,2,1,2,1,2,0,0,0,15,0,3,0,1,211,0,0,2,30,1,2,3,32,3867,33857,0,0
com.darkprograms.speech.microphone,MicrophoneAnalyzer,calculateFundamentalFrequency Complex,1,0,0,0,0,2,13,4,5,5,1,3,1,1,0,15,0,3,0,1,211,0,0,2,30,1,2,3,32,3867,33857,0,0
com.darkprograms.speech.microphone,MicrophoneAnalyzer,calculateRMSLevel byte,1,0,0,0,0,1,14,3,6,3,1,1,0,0,0,15,0,3,0,1,211,0,0,2,30,1,2,3,32,3867,33857,1,0
com.freedomotic.jfrontend,Callout,Callout String int Color,3,0,0,0,0,1,15,2,0,1,1,3,0,0,16,20,0,0,8,0,199,0,0,0,22,0,1.1,12,94,3867,33857,0,0
com.freedomotic.jfrontend,Callout,Callout String String String int,7,0,0,0,0,1,15,2,0,3,1,3,0,0,16,20,0,0,8,0,199,0,0,0,22,0,1.1,12,94,3867,33857,0,0
com.freedomotic.jfrontend,CalloutsUpdater,CalloutsUpdater int,2,0,0,0,0,2,26,6,0,2,1,3,0,0,2,7,5,6,3,0,106,0.2,0,1,18,1,2.57,12,94,3867,33857,0,0
com.freedomotic.plugins.devices.webcam,CamMotionDetector,CamMotionDetector,0,0,0,0,0,0,4,1,0,1,1,1,1,1,0,10,2,11,4,2,112,0.17,0,6,16,1,1.6,5,27,3867,33857,0,0
com.freedomotic.persistence,UserConverter,canConvert,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,3,1,1,0,0,86,0,0,1,7,1,2.33,11,36,3867,33857,0,0
com.freedomotic.persistence,RoleConverter,canConvert,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,3,0,0,0,0,50,0,0,0,4,1,1.33,11,36,3867,33857,0,0
com.freedomotic.restapi.server.resources,PluginConverter,canConvert,1,0,0,0,0,1,6,2,0,0,1,0,0,0,0,4,1,2,0,0,27,0,0,1,4,1,1,13,46,3867,33857,0,0
com.freedomotic.jfrontend,LogViewer,canExecute,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,8,1,3,2,2,59,0.05,0,2,8,0,1,12,94,3867,33857,0,0
com.freedomotic.googlespeech,GoogleSpeech,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,11,0,3,4,2,129,0.07,3,3,13,0.25,1.18,3,15,3867,33857,0,0
com.freedomotic.plugins.devices.zibase,Zibase,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,20,4,17,13,2,470,0.23,1,9,45,0.9,2.25,4,110,3867,33857,0,0
com.freedomotic.plugins.devices.x10,X10,canExecute,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,11,7,7,1,2,235,0.02,1,3,50,0.88,4.55,3,27,3867,33857,0,0
com.freedomotic.plugins.devices.wifi_id,WiFiId,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,7,0,5,1,2,95,0,0,4,9,1,1.29,2,9,3867,33857,0,0
com.freedomotic.plugins.devices.webcam,CamMotionDetector,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,10,2,11,4,2,112,0.17,0,6,16,1,1.6,5,27,3867,33857,0,0
com.freedomotic.plugins.devices,SmsSender,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,4,1,1,1,1,79,0,1,1,9,0.5,2.25,1,4,3867,33857,0,0
com.freedomotic.plugins.devices.souliss,Souliss,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,17,4,15,9,2,287,0.22,0,7,26,1,1.53,5,29,3867,33857,0,0
com.freedomotic.plugins.devices.phwsw,ETHProgettiHwSw,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,15,5,17,8,2,314,0.16,0,8,35,1,2.33,5,34,3867,33857,0,0
com.freedomotic.plugins.devices.PioneerKuro,PioneerKuroProtocol,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,14,4,4,8,2,276,0.36,1,3,39,0.38,2.79,2,15,3867,33857,0,0
com.freedomotic.plugins.devices.openpicusgrovesystem,OpenpicusGroveSystem,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,0,5,6,2,86,0,0,4,11,0.75,1.22,2,9,3867,33857,0,0
com.freedomotic.plugins.devices.onewire,OneWire,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,15,7,14,10,2,303,0.07,4,6,26,0.33,1.73,3,34,3867,33857,0,0
com.freedomotic.plugins.devices.video,VideoPlayer,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,7,0,2,2,2,65,0,1,2,10,0.67,1.43,6,17,3867,33857,0,0
com.freedomotic.plugins.devices.lt111,Lt111,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,9,0,2,7,2,257,0.21,6,2,10,0,1.11,2,15,3867,33857,0,0
com.freedomotic.plugins.devices.k8055,K8055,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,16,8,15,7,2,316,0.19,1,5,34,0.67,2.12,2,33,3867,33857,0,0
com.freedomotic.plugins.devices.isy99i,Isy99i,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,11,1,8,17,2,159,0.22,4,5,16,0.44,1.45,8,66,3867,33857,0,0
com.freedomotic.plugins.devices.flyport,Flyport,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,15,6,18,9,2,300,0.34,0,8,32,1,2.13,5,35,3867,33857,0,0
com.freedomotic.plugins.devices.bluetooth_id,BluetoothID,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,10,0,0,6,2,212,0.06,4,0,15,0.45,1.5,2,14,3867,33857,0,0
com.freedomotic.plugins.devices.zway,ZWay,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,15,4,17,10,2,303,0.24,1,9,27,0.86,1.8,4,28,3867,33857,0,0
com.freedomotic.plugins.devices.zwave,Zwave4FD,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,12,0,13,6,2,231,0.27,0,5,27,0,2.25,5,15,3867,33857,0,0
com.freedomotic.plugins.devices.usb4relaybrd,Usb4RelayBrd,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,7,0,1,2,2,59,0.07,0,1,8,0,1.14,1,12,3867,33857,0,0
com.freedomotic.plugins.devices.twitter,TwitterActuator,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,1,11,7,2,96,0.21,0,7,11,0,1.22,1,7,3867,33857,0,0
com.freedomotic.plugins.devices.twilight,Twilight,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,11,4,9,4,2,108,0.11,0,4,13,0,1.18,4,23,3867,33857,0,0
com.freedomotic.plugins.devices.thingspeak,ThingSpeak,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,9,0,1,8,2,86,0.07,1,1,12,0,1.33,2,20,3867,33857,0,0
com.freedomotic.plugins.devices.telegrambot,TelegramBot,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,12,26,37,25,2,267,0.2,1,6,30,0.8,2.5,1,9,3867,33857,0,0
com.freedomotic.plugins.devices.tcw122bcm,Tcw122bcm,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,2,5,2,2,100,0.14,0,5,14,1,1.75,6,50,3867,33857,0,0
com.freedomotic.plugins.sphinx,SpeechRecognition,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,0,4,8,2,210,0.21,0,4,14,1,1.56,1,8,3867,33857,0,0
com.freedomotic.plugins.devices.simulation,TrackingReadSocket,canExecute,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,6,0,3,1,2,54,0,0,2,7,0,1.17,8,38,3867,33857,0,0
com.freedomotic.plugins.devices.simulation,TrackingRandomPosition,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,1,3,1,2,127,0,0,3,13,1,1.62,8,38,3867,33857,0,0
com.freedomotic.plugins.devices.simulation,VariousSensors,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,1,13,13,2,109,0.14,2,9,14,0.17,1.75,8,38,3867,33857,0,0
com.freedomotic.plugins.devices.restapiv3,RestAPIv3,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,5,1,6,0,2,58,0,0,5,6,0,1.2,3,13,3867,33857,0,0
com.freedomotic.plugins.devices.push,NotifyUsers,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,1,6,1,2,102,0,0,4,11,1,1.38,1,5,3867,33857,0,0
com.freedomotic.plugins.devices.purl,Purl,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,1,7,3,2,138,0.14,0,4,17,1,2.12,2,10,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,Persistence,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,1,11,1,12,14,2,687,0.18,1,5,133,0.31,12.09,4,18,3867,33857,0,0
com.freedomotic.plugins.devices.openwebnet,OpenWebNet,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,11,11,7,2,123,0.32,0,6,10,1,1.11,5,24,3867,33857,0,0
com.freedomotic.plugins.devices.modbus,Modbus,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,10,1,5,8,2,134,0.06,0,5,12,1,1.2,2,16,3867,33857,0,0
com.freedomotic.plugins.marytts,MaryTTS,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,0,6,5,2,184,0.05,0,3,24,0,3,4,16,3867,33857,0,0
com.freedomotic.plugins.devices.mailer,Mailer,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,14,1,13,10,2,221,0.1,3,5,29,0.25,2.07,3,15,3867,33857,0,0
com.freedomotic.plugins.devices.kmtronicusbrelay,KMTronicUsbRelay,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,14,22,31,14,2,317,0.22,1,5,40,0.8,2.86,1,14,3867,33857,0,0
com.freedomotic.plugins.devices.ipx800,Ipx800,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,12,1,4,9,2,255,0.13,1,4,17,0.5,1.42,6,62,3867,33857,0,0
com.freedomotic.plugins.devices.ipcameramotion,IpCameraMotion,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,15,0,1,8,2,195,0.14,0,1,29,0,1.93,3,16,3867,33857,0,0
com.freedomotic.plugins.devices.influxdb,InfluxDBPersistence,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,10,3,12,7,2,183,0.08,1,5,19,0,1.9,1,15,3867,33857,0,0
com.freedomotic.plugins.devices.i2c,i2c,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,9,0,1,3,2,76,0.21,1,1,9,0,1,6,27,3867,33857,0,0
com.freedomotic.plugins.devices.hello,HelloWorld,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,9,1,4,4,2,197,0.04,4,2,18,0.5,2,1,9,3867,33857,0,0
com.freedomotic.plugins.devices.harvester_chart,HarvesterChart,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,11,3,14,5,2,227,0.29,4,7,39,0.33,3.55,1,9,3867,33857,0,0
com.freedomotic.plugins.devices.harvester,HarvesterProtocol,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,6,4,6,1,2,79,0.1,0,2,6,1,1,1,11,3867,33857,0,0
com.freedomotic.plugins.devices.gcalendarevents,GCalendarEvents,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,0,2,2,2,91,0.04,0,2,10,1,1.11,1,6,3867,33857,0,0
com.freedomotic.plugins.freetts,TextToSpeech,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,17,12,24,11,2,332,0.22,1,7,32,0.83,1.88,4,15,3867,33857,0,0
com.freedomotic.plugins.devices.ethrly,DevantechEthRly,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,14,11,23,17,2,253,0.19,1,7,28,0.83,2,4,42,3867,33857,0,0
com.freedomotic.plugins.devices.daenetip2,DAEnetIP2,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,12,0,4,17,2,280,0.29,5,2,30,0.17,2.5,6,37,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,FreedomChat,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,11,0,1,1,2,103,0.02,0,1,14,1,1.27,9,39,3867,33857,0,0
com.freedomotic.plugins.devices.btspeechrecognition,BTSpeechRecognition,canExecute,1,0,0,0,0,0,4,1,0,0,1,1,0,0,0,8,0,2,9,2,90,0.14,0,2,10,1,1.25,4,24,3867,33857,0,0
com.freedomotic.plugins.devices.arduinousb,ArduinoUSB,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,9,1,6,6,2,85,0.04,0,4,9,1,1,2,9,3867,33857,0,0
com.freedomotic.plugins.devices.arduinoremotecontroller,ArduinoRemoteController,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,5,0,0,1,2,37,0,0,0,5,0,1,2,10,3867,33857,0,0
com.freedomotic.plugins,Successful,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,5,0,3,1,2,70,0,0,2,18,0,3.6,17,113,3867,33857,0,0
com.freedomotic.plugins,PluginRemoteController,canExecute,1,0,0,0,0,0,4,1,0,0,1,0,0,0,2,10,0,3,3,2,87,0.03,0,3,10,0.33,1,17,113,3867,33857,0,0
com.freedomotic.plugins,Scheduler,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,6,1,1,0,2,61,0,0,1,6,1,1,17,113,3867,33857,0,0
com.freedomotic.plugins,Delayer,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,8,0,5,5,2,121,0.05,4,4,9,0.43,1.12,17,113,3867,33857,0,0
com.freedomotic.restapi,RestApi,canExecute,1,0,0,0,0,0,3,1,0,0,1,1,0,0,2,18,3,9,4,1,337,0.08,0,5,20,0.82,1.11,2,9,3867,33857,0,0
com.freedomotic.api,Protocol,canExecute,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,37,6,8,17,0,437,0.06,0,3,54,0.49,1.46,8609,15,3867,33857,0,0
com.freedomotic.reactions,Trigger,canFire,0,0,0,0,0,3,27,6,4,6,1,11,0,0,0,2,0,0,0,0,17,0,0,0,0,1,0,5,48,3867,33857,0,0
com.freedomotic.environment,Ownership,canTriggerReactionsOnEnter,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,25,0,0,0,2,1,1,5,31,3867,33857,0,0
com.freedomotic.environment,LastOutStrategy,canTriggerReactionsOnEnter,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,17,0,0,0,0,1,0,5,31,3867,33857,0,0
com.freedomotic.environment,Ownership,canTriggerReactionsOnExit,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,25,0,0,0,2,1,1,5,31,3867,33857,0,0
com.freedomotic.environment,LastOutStrategy,canTriggerReactionsOnExit,1,0,0,0,0,0,4,1,0,1,1,1,0,0,7,15,0,1,4,0,209,0,1,1,18,0.38,1.2,5,31,3867,33857,0,0
com.darkprograms.speech.microphone,Microphone,captureAudioToFile,1,0,0,0,0,0,9,1,2,4,1,10,0,0,7,15,0,1,4,0,209,0,1,1,18,0.38,1.2,3,32,3867,33857,0,0
com.darkprograms.speech.microphone,Microphone,captureAudioToFile File,1,1,0,0,1,0,9,1,1,3,1,9,0,0,0,12,1,4,9,2,255,0.13,1,4,17,0.5,1.42,3,32,3867,33857,0,0
com.freedomotic.plugins.devices.ipcameramotion,IpCameraMotion,captureImage String,1,0,1,1,0,3,20,2,6,10,0,9,0,0,0,2,3,5,0,0,18,1,0,1,1,1,0.5,3,16,3867,33857,0,0
com.darkprograms.speech.microphone,CaptureThread,CaptureThread,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,11,1,2,7,0,191,0.24,0,1,17,0.78,1.55,3,32,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.cassandra,CassandraCluster,CassandraCluster Properties,1,2,0,0,2,0,8,1,1,4,1,2,0,0,0,3,0,0,3,0,26,1,0,0,4,1,1.33,3,17,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.cassandra,CassandraColumn,CassandraColumn String String,2,0,0,0,1,0,6,1,0,0,1,0,0,0,0,3,0,0,3,0,26,1,0,0,4,1,1.33,3,17,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.cassandra,CassandraColumn,CassandraColumn String boolean,3,0,0,0,1,0,6,1,0,0,1,0,0,0,1,2,0,0,1,0,26,1,0,0,2,0,1,3,17,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.model,CassandraDAO,CassandraDAO CassandraCluster,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,3,5,5,2,0,51,0.33,1,1,3,0.67,1,3,16,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,CassandraTestSetup,cassandraSetup,0,0,0,0,0,0,15,1,2,4,1,8,3,0.33,1,3,0,1,2,0,51,0,0,1,3,0.5,1,4,18,3867,33857,1,0
com.freedomotic.plugins.devices.persistence.cassandra,CassandraTable,CassandraTable String List,2,0,0,0,1,0,5,1,0,0,1,0,0,0,0,3,5,5,2,0,51,0.33,1,1,3,0.67,1,3,17,3867,33857,0,0
com.freedomotic.plugins.devices.persistence?,CassandraTestSetup,cassandraTearDown,0,0,0,0,0,0,4,1,0,2,1,2,0,0,0,4,0,0,8,1,42,0.5,8,0,4,0.27,1,1,1,3867,33857,1,0
com.freedomotic.plugins.devices.restapiv3.test,MarketplaceTest,categoriesTest,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,4,0,6,0,0,105,0,0,1,18,1,4.5,15,45,3867,33857,0,0
com.darkprograms.speech.util,FFT,cconvolve Complex Complex,2,0,0,0,0,1,21,3,5,5,1,4,1,1,0,2,1,1,0,0,26,1,0,1,4,1,2,3,26,3867,33857,1,0
com.freedomotic.jfrontend.utils,CellRenderer,CellRenderer,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,26,37,25,2,267,0.2,1,6,30,0.8,2.5,8,48,3867,33857,0,0
com.freedomotic.plugins.devices.tcw122bcm,Tcw122bcm,changeRelayStatus String int String int,4,0,0,0,0,2,30,3,13,18,1,16,0,0,0,2,2,3,0,1,40,0,0,1,4,1,2,6,50,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,1,chatCreated boolean,2,0,0,0,0,2,25,2,0,1,1,2,0,0,0,2,2,3,0,1,28,1,0,1,5,1,2.5,9,39,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,2,chatMessageReceived,1,0,1,1,0,3,13,3,1,5,0,4,0,0,0,10,14,14,2,1,146,0.62,2,9,20,0.78,2,9,39,3867,33857,0,0
com.freedomotic.plugins.devices.restapiv3.resources.jersey,MarketplaceProvidersResource,check int,1,0,0,0,0,1,5,2,0,1,1,3,1,1,0,1,0,1,1,4,59,0,0,1,2,0,2,9,51,3867,33857,0,0
com.freedomotic.jfrontend.utils,CheckBoxList,CheckBoxList,0,0,0,0,0,1,17,2,0,1,1,5,0,0,1,4,0,0,0,0,19,0,0,0,3,0.67,0.75,8,48,3867,33857,0,0
com.freedomotic.plugins.devices.freedomchat,AcceptAllTrustManager,checkClientTrusted X509Certificate String,2,0,0,0,0,0,3,1,0,0,1,0,0,0,7,12,4,5,8,0,236,0.05,1,1,24,0.33,2,9,39,3867,33857,0,0
com.freedomotic.plugins.devices.onewire,PortAdapter,checkDeviceListAndEvaluateDiffs,0,1,0,0,1,2,24,4,4,3,1,4,0,0,0,4,6,6,0,1,103,0.17,0,3,6,1,1.5,3,34,3867,33857,0,0
com.freedomotic.plugins.devices.persistence,PersistencePluginTestIT,checkIfAPersistedEventIsProperlyRetrievedAndDeserialized,0,0,2,1,0,1,45,3,15,14,0.33,12,4,0.5,0,10,0,1,3,4,85,0.11,0,1,13,1,1.3,4,18,3867,33857,0,0
com.freedomotic.jfrontend.utils,SliderPopup,checkIfPopup MouseEvent,1,0,0,0,0,2,8,3,0,2,1,7,0,0,7,12,4,5,8,0,236,0.05,1,1,24,0.33,2,8,48,3867,33857,0,0
com.freedomotic.plugins.devices.onewire,PortAdapter,checkOneWireContainer,1,0,0,0,0,3,75,8,11,10,1,9,4,0.25,1,4,0,0,0,0,19,0,0,0,3,0.67,0.75,3,34,3867,33857,0,1
com.freedomotic.plugins.devices.freedomchat,AcceptAllTrustManager,checkServerTrusted X509Certificate String,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,5,0,1,2,0,75,0,0,1,7,1,1.4,9,39,3867,33857,0,0
com.freedomotic.marketplace,ClassPathUpdater,ClassPathUpdater,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,42,5,5,0,1,383,0,0,5,58,0.98,1.38,7,26,3867,33857,0,0
com.freedomotic.plugins.devices.isy99i,MyISYInsteonClient,cleanUp,0,0,0,0,0,0,4,1,0,0,1,2,0,0,2,7,5,6,3,0,106,0.2,0,1,18,1,2.57,8,66,3867,33857,0,0
com.freedomotic.jfrontend,CalloutsUpdater,clear String,1,0,0,0,0,2,12,3,2,4,1,6,0,0,12,19,1,1,9,0,174,0.04,0,1,20,0.33,1.05,12,94,3867,33857,0,0
com.freedomotic.model.environment,Environment,clear,0,0,0,0,0,0,5,1,0,1,1,1,0,0,0,13,0,0,2,0,183,0.46,0,0,16,1,1.23,2,40,3867,33857,0,0
com.freedomotic.model.ds,Tuples,clear,0,1,0,0,1,0,4,1,0,1,1,1,0,0,0,9,3,3,2,0,200,0.54,0,1,17,1,1.89,3,48,3867,33857,0,0
com.freedomotic.core,ResourcesManager,clear,0,0,0,0,0,0,3,1,0,1,1,1,0,0,2,7,5,6,3,0,106,0.2,0,1,18,1,2.57,13,62,3867,33857,1,0
com.freedomotic.jfrontend,CalloutsUpdater,clearAll,0,0,0,0,0,0,3,1,0,1,1,1,0,0,4,20,5,5,4,1,230,0,0,1,32,0.76,1.6,12,94,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.model.avro,Builder,clearDatetime,0,0,0,0,0,0,4,1,0,0,1,1,0,0,4,20,5,5,4,1,230,0,0,1,32,0.76,1.6,3,52,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.model.avro,Builder,clearName,0,0,0,0,0,0,5,1,0,0,1,1,0,0,4,20,5,5,4,1,230,0,0,1,32,0.76,1.6,3,52,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.model.avro,Builder,clearProperties,0,0,0,0,0,0,5,1,0,0,1,1,0,0,4,20,5,5,4,1,230,0,0,1,32,0.76,1.6,3,52,3867,33857,0,0
com.freedomotic.plugins.devices.persistence.model.avro,Builder,clearUuid,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,6,0,2,7,1,159,0.1,5,2,17,0.5,2.83,3,52,3867,33857,0,0
com.freedomotic.plugins.devices.lt111,Client,Client String int,2,1,0,0,1,0,4,1,0,0,1,0,0,0,0,4,10,11,1,0,92,1,0,6,10,1,2.5,2,15,3867,33857,0,0
com.freedomotic.plugins.devices.simulation,ClientInputReader,ClientInputReader Socket,1,1,1,1,1,0,4,1,0,3,0,3,0,0,0,7,10,12,2,1,89,0.14,0,6,7,1,1,8,38,3867,33857,0,0
com.freedomotic.plugins.impl,ClientStorageInMemoryTest,clientsComparators,0,0,2,1,0,0,31,1,5,8,0.33,14,4,0.75,0,3,2,2,3,5,74,1,0,1,3,0,1,3,11,3867,33857,0,0
com.freedomotic.plugins.gui,ClockForm,ClockForm Scheduler,1,1,1,1,1,0,5,1,0,2,0.5,3,1,1,15,18,0,0,8,0,171,0,8,0,18,0.04,1,2,4,3867,33857,0,0
com.freedomotic.model.charting,UsageData,clone,0,1,0,0,1,0,3,1,0,0,1,1,0,0,0,2,0,0,0,0,15,0,0,0,0,1,0,3,28,3867,33857,0,0
com.freedomotic.model.charting,GenericDataIface,clone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,92,0,0,2,3,1,1,3,28,3867,33857,0,0
com.freedomotic.util,SerialClone,clone T,1,0,0,0,0,2,9,1,2,3,1,2,0,0,18,37,6,8,17,0,437,0.06,0,3,54,0.49,1.46,11,57,3867,33857,1,0
com.freedomotic.reactions,Trigger,clone,0,1,3,1,1,2,27,2,5,4,0.57,16,0,0,0,3,1,1,1,2,32,1,0,1,5,0,1.67,5,48,3867,33857,0,0
com.freedomotic.util,CloneInput,CloneInput InputStream CloneOutput,2,1,0,0,1,0,4,1,0,3,1,0,0,0,0,3,0,0,1,2,20,1,0,0,3,0,1,11,57,3867,33857,0,0
com.freedomotic.util,CloneOutput,CloneOutput OutputStream,1,1,0,0,1,0,3,1,0,1,1,0,0,0,0,3,2,2,0,0,92,0,0,2,3,1,1,11,57,3867,33857,0,0
com.freedomotic.util,SerialClone,cloneX T,1,0,0,0,0,0,15,1,6,7,1,8,0,0,0,5,0,0,3,1,66,0,1,0,9,0.75,1.8,11,57,3867,33857,1,0
com.freedomotic.jfrontend,Log4jAppender,close,0,0,0,0,0,0,3,1,0,0,1,0,0,0,7,15,0,1,4,0,209,0,1,1,18,0.38,1.2,12,94,3867,33857,0,0
